date,open,high,low,close,volume
2017-10-10,4980.71,5099.29,4980.71,5034.61,0
2017-10-11,5034.61,5099.29,4991.49,5023.83,0
2017-10-12,5045.39,5066.95,4980.71,4980.71,0
2017-10-13,4980.71,5034.61,4980.71,5034.61,0
2017-10-16,5088.51,5099.29,4980.71,4980.71,0
2017-10-17,4980.71,5056.17,4980.71,5056.17,0
2017-10-18,5077.73,5088.51,4980.71,4980.71,0
2017-10-19,4980.71,4991.49,4872.9,4872.9,0
2017-10-20,4872.9,4926.8,4840.56,4851.34,0
2017-10-23,4829.77,4851.34,4743.53,4786.65,0
2017-10-24,4765.09,4818.99,4765.09,4818.99,0
2017-10-25,4851.34,4905.24,4840.56,4894.46,0
2017-10-26,4883.68,4905.24,4808.21,4851.34,0
2017-10-27,4851.34,4959.14,4851.34,4959.14,0
2017-10-30,4980.71,5002.27,4872.9,4872.9,0
2017-10-31,4872.9,4948.36,4840.56,4872.9,0
2017-11-01,4883.68,4926.8,4872.9,4883.68,0
2017-11-02,4916.02,4948.36,4786.65,4840.56,0
2017-11-03,4851.34,4883.68,4818.99,4883.68,0
2017-11-06,4894.46,4937.58,4872.9,4937.58,0
2017-11-07,4937.58,5045.39,4916.02,5013.05,0
2017-11-08,5034.61,5153.2,5023.83,5131.64,0
2017-11-09,5153.2,5153.2,5056.17,5066.95,0
2017-11-10,5056.17,5174.76,5013.05,5077.73,0
2017-11-13,5077.73,5088.51,4969.92,4969.92,0
2017-11-14,4991.49,5045.39,4894.46,4980.71,0
2017-11-15,4980.71,5002.27,4926.8,4937.58,0
2017-11-16,4937.58,5034.61,4926.8,5023.83,0
2017-11-17,5066.95,5120.85,5023.83,5088.51,0
2017-11-20,5099.29,5174.76,5066.95,5120.85,0
2017-11-21,5153.2,5325.69,5110.07,5174.76,0
2017-11-22,5185.54,5261.0,5153.2,5217.88,0
2017-11-23,5347.25,5433.5,5217.88,5325.69,0
2017-11-24,5325.69,5401.15,5261.0,5336.47,0
2017-11-27,5347.25,5390.37,5261.0,5261.0,0
2017-11-28,5250.22,5293.35,5196.32,5228.66,0
2017-11-29,5261.0,5390.37,5228.66,5390.37,0
2017-11-30,5411.94,5541.3,5411.94,5519.74,0
2017-12-01,5519.74,5541.3,5476.62,5498.18,0
2017-12-04,5562.87,5595.21,5530.52,5573.65,0
2017-12-05,5573.65,5595.21,5368.81,5368.81,0
2017-12-06,5390.37,5390.37,5250.22,5368.81,0
2017-12-07,5390.37,5433.5,5304.13,5325.69,0
2017-12-08,5347.25,5401.15,5293.35,5368.81,0
2017-12-11,5314.91,5336.47,5174.76,5174.76,0
2017-12-12,5196.32,5271.79,4818.99,5174.76,0
2017-12-13,5207.1,5217.88,5013.05,5013.05,0
2017-12-14,5045.39,5217.88,5023.83,5174.76,0
2017-12-15,5185.54,5228.66,5153.2,5228.66,0
2017-12-18,5239.44,5325.69,5228.66,5325.69,0
2017-12-19,5314.91,5336.47,5250.22,5293.35,0
2017-12-20,5304.13,5401.15,5261.0,5368.81,0
2017-12-21,5390.37,5465.84,5358.03,5379.59,0
2017-12-22,5379.59,5455.06,5336.47,5444.28,0
2017-12-25,5455.06,5519.74,5368.81,5390.37,0
2017-12-26,5325.69,5411.94,5314.91,5390.37,0
2017-12-27,5390.37,5476.62,5368.81,5411.94,0
2017-12-28,5433.5,5530.52,5401.15,5530.52,0
2017-12-29,5552.08,5573.65,5476.62,5476.62,0
2018-01-02,5498.18,5724.58,5465.84,5724.58,0
2018-01-03,5735.36,5789.26,5649.11,5670.67,0
2018-01-04,5703.02,5724.58,5638.33,5681.45,0
2018-01-05,5692.23,5703.02,5595.21,5638.33,0
2018-01-08,5627.55,5918.63,5616.77,5918.63,0
2018-01-09,5950.97,6037.22,5735.36,5972.53,0
2018-01-10,5929.41,6058.78,5886.29,5983.31,0
2018-01-11,5983.31,6123.46,5929.41,6069.56,0
2018-01-12,6123.46,6209.71,5907.85,5929.41,0
2018-01-15,5994.1,6134.25,5918.63,6101.9,0
2018-01-16,6015.66,6155.81,5994.1,6155.81,0
2018-01-17,6177.73,6287.85,6034.58,6034.58,0
2018-01-18,5990.53,6166.72,5924.46,6166.72,0
2018-01-19,6232.79,6232.79,6111.66,6122.67,0
2018-01-22,6188.74,6199.76,6133.68,6166.72,0
2018-01-23,6166.72,6166.72,6166.72,6166.72,0
2018-01-24,6166.72,6166.72,6166.72,6166.72,0
2018-01-25,6276.84,6596.19,6243.8,6541.13,0
2018-01-26,6607.2,6981.61,6541.13,6937.56,0
2018-01-29,7025.66,7389.05,7025.66,7289.94,0
2018-01-30,7069.7,7300.96,7003.63,7223.87,0
2018-01-31,7047.68,7201.85,7014.64,7025.66,0
2018-02-01,7025.66,7025.66,6739.34,6761.37,0
2018-02-02,6761.37,6959.58,6739.34,6827.44,0
2018-02-05,6673.27,6717.32,6364.94,6386.96,0
2018-02-06,5946.48,6386.96,5946.48,6122.67,0
2018-02-07,6475.06,6497.08,6342.91,6431.01,0
2018-02-08,6386.96,6420.0,6232.79,6232.79,0
2018-02-09,6012.55,6386.96,5990.53,6364.94,0
2018-02-12,6607.2,6805.42,6497.08,6805.42,0
2018-02-13,6871.49,7025.66,6871.49,6937.56,0
2018-02-21,6981.61,7135.78,6915.54,6981.61,0
2018-02-22,6827.44,7091.73,6827.44,6948.57,0
2018-02-23,6959.58,7267.92,6926.55,7267.92,0
2018-02-26,7356.02,7389.05,7157.8,7168.81,0
2018-02-27,7201.85,7245.9,7080.72,7223.87,0
2018-02-28,7124.76,7576.26,7113.75,7576.26,0
2018-03-01,7488.16,7686.38,7345.0,7466.14,0
2018-03-02,7333.99,7532.21,7311.97,7532.21,0
2018-03-05,7598.28,7697.39,7157.8,7157.8,0
2018-03-06,7267.92,7576.26,7168.81,7488.16,0
2018-03-07,7510.18,7565.24,7157.8,7267.92,0
2018-03-08,7311.97,7378.04,7256.91,7278.93,0
2018-03-09,7411.08,7444.11,7311.97,7378.04,0
2018-03-12,7488.16,7554.23,7433.1,7444.11,0
2018-03-13,7444.11,7642.33,7400.06,7642.33,0
2018-03-14,7730.42,7796.5,7642.33,7664.35,0
2018-03-15,7664.35,8016.74,7620.3,7917.63,0
2018-03-16,7928.64,8027.75,7774.47,7928.64,0
2018-03-19,7928.64,8071.8,7862.57,7906.62,0
2018-03-20,7818.52,8093.82,7818.52,8016.74,0
2018-03-21,8060.78,8159.89,8038.76,8104.83,0
2018-03-22,8104.83,8126.86,7895.6,7928.64,0
2018-03-23,7708.4,7818.52,7587.27,7818.52,0
2018-03-26,7730.42,7884.59,7730.42,7884.59,0
2018-03-27,8016.74,8016.74,7862.57,7884.59,0
2018-03-28,7840.54,7895.6,7752.45,7796.5,0
2018-03-29,7862.57,7862.57,7598.28,7752.45,0
2018-03-30,7774.47,7796.5,7565.24,7642.33,0
2018-04-02,7642.33,7917.63,7642.33,7884.59,0
2018-04-03,7972.69,8082.81,7884.59,8082.81,0
2018-04-04,8148.88,8247.99,8038.76,8038.76,0
2018-04-05,8126.86,8126.86,8027.75,8082.81,0
2018-04-06,8126.86,8159.89,8049.77,8060.78,0
2018-04-09,8071.8,8148.88,7928.64,8104.83,0
2018-04-10,8126.86,8236.98,7906.62,8049.77,0
2018-04-11,8071.8,8071.8,7752.45,7752.45,0
2018-04-12,7686.38,7774.47,7598.28,7664.35,0
2018-04-13,7730.42,7774.47,7289.94,7289.94,0
2018-04-16,7333.99,7499.17,7289.94,7400.06,0
2018-04-17,7466.14,7598.28,7389.05,7598.28,0
2018-04-18,7631.32,7642.33,7411.08,7411.08,0
2018-04-19,7400.06,7411.08,6981.61,7025.66,0
2018-04-20,7157.8,7267.92,6981.61,7234.88,0
2018-04-23,7256.91,7267.92,6739.34,6739.34,0
2018-04-24,6684.28,6849.46,6519.1,6728.33,0
2018-04-26,6772.38,6783.39,6276.84,6276.84,0
2018-04-27,6276.84,6607.2,6276.84,6585.18,0
2018-05-02,6607.2,6662.26,6166.72,6453.03,0
2018-05-03,6342.91,6662.26,6188.74,6662.26,0
2018-05-04,6717.32,6805.42,6629.22,6761.37,0
2018-05-07,6827.44,7124.76,6761.37,7091.73,0
2018-05-08,7047.68,7113.75,6915.54,6937.56,0
2018-05-09,6915.54,7025.66,6816.43,6871.49,0
2018-05-10,6827.44,6882.5,6486.07,6508.09,0
2018-05-11,6453.03,6728.33,6375.95,6728.33,0
2018-05-14,6805.42,6827.44,6640.24,6827.44,0
2018-05-15,6794.4,6948.57,6761.37,6827.44,0
2018-05-16,6772.38,6827.44,6640.24,6673.27,0
2018-05-17,6673.27,6717.32,6563.15,6585.18,0
2018-05-18,6607.2,6673.27,6320.89,6673.27,0
2018-05-21,6739.34,6739.34,6519.1,6519.1,0
2018-05-22,6431.01,6508.09,6166.72,6342.91,0
2018-05-23,6276.84,6497.08,6243.8,6453.03,0
2018-05-24,6453.03,6541.13,6342.91,6442.02,0
2018-05-25,6442.02,6508.09,6210.77,6210.77,0
2018-05-28,6078.62,6210.77,5781.3,5792.31,0
2018-05-29,5902.43,6188.74,5792.31,6188.74,0
2018-05-30,6166.72,6243.8,6034.58,6067.61,0
2018-05-31,6034.58,6420.0,6034.58,6408.98,0
2018-06-01,6364.94,6541.13,6320.89,6442.02,0
2018-06-04,6408.98,6706.31,6386.96,6706.31,0
2018-06-05,6695.3,6783.39,6563.15,6706.31,0
2018-06-06,6629.22,6772.38,6585.18,6728.33,0
2018-06-07,6783.39,6915.54,6739.34,6805.42,0
2018-06-08,6695.3,6827.44,6607.2,6772.38,0
2018-06-11,6695.3,6860.48,6662.26,6673.27,0
2018-06-12,6607.2,6629.22,6309.88,6486.07,0
2018-06-13,6475.06,6541.13,6342.91,6497.08,0
2018-06-14,6497.08,6519.1,6298.86,6298.86,0
2018-06-15,6232.79,6497.08,6232.79,6475.06,0
2018-06-18,6486.07,6530.12,6144.7,6166.72,0
2018-06-19,6056.6,6089.64,5748.26,6056.6,0
2018-06-20,6122.67,6221.78,6023.56,6144.7,0
2018-06-21,6144.7,6144.7,5946.48,5968.5,0
2018-06-22,5924.46,6144.7,5858.38,6144.7,0
2018-06-25,6210.77,6298.86,6177.73,6210.77,0
2018-06-26,6111.66,6188.74,6056.6,6144.7,0
2018-06-27,6166.72,6188.74,6012.55,6012.55,0
2018-06-28,5924.46,6012.55,5792.31,5836.36,0
2018-06-29,5836.36,5924.46,5748.26,5770.29,0
2018-07-02,5638.14,5759.28,5439.93,5472.96,0
2018-07-03,5483.98,5539.04,5153.62,5164.63,0
2018-07-04,5285.76,5296.77,5142.6,5263.74,0
2018-07-05,5263.74,5307.78,4966.41,4966.41,0
2018-07-06,5031.66,5306.83,4966.14,5306.83,0
2018-07-09,5450.97,5542.69,5280.62,5346.14,0
2018-07-10,5437.86,5490.28,5346.14,5398.55,0
2018-07-11,5188.9,5267.52,5044.76,5084.07,0
2018-07-12,5110.28,5398.55,5070.97,5293.73,0
2018-07-13,5424.76,5529.59,5372.35,5450.97,0
2018-07-16,5595.1,5673.72,5516.48,5608.21,0
2018-07-17,5516.48,5896.48,5503.38,5857.17,0
2018-07-18,5883.37,6079.92,5870.27,6053.72,0
2018-07-19,6027.51,6053.72,5896.48,5922.68,0
2018-07-20,5870.27,6158.54,5765.44,6106.13,0
2018-07-23,6093.03,6224.06,5988.2,5988.2,0
2018-07-24,5961.99,6040.61,5817.86,5922.68,0
2018-07-25,5975.1,6014.41,5765.44,5765.44,0
2018-07-26,5765.44,5896.48,5673.72,5896.48,0
2018-07-27,5935.79,6093.03,5883.37,6027.51,0
2018-07-30,6106.13,6158.54,6066.82,6158.54,0
2018-07-31,6079.92,6263.37,6027.51,6145.44,0
2018-08-01,6106.13,6184.75,6001.3,6053.72,0
2018-08-02,6040.61,6040.61,5870.27,6014.41,0
2018-08-03,6079.92,6145.44,6014.41,6053.72,0
2018-08-06,6001.3,6106.13,5961.99,5988.2,0
2018-08-07,5975.1,6093.03,5922.68,5975.1,0
2018-08-08,6027.51,6158.54,5988.2,6106.13,0
2018-08-09,6197.85,6237.16,6066.82,6066.82,0
2018-08-10,6053.72,6093.03,6001.3,6093.03,0
2018-08-13,6066.82,6381.3,6040.61,6381.3,0
2018-08-14,6381.3,6420.61,6250.27,6250.27,0
2018-08-15,6263.37,6341.99,6106.13,6106.13,0
2018-08-16,6027.51,6210.96,5975.1,6210.96,0
2018-08-17,6263.37,6276.47,6132.34,6132.34,0
2018-08-20,6132.34,6171.65,6001.3,6001.3,0
2018-08-21,5988.2,6145.44,5988.2,6145.44,0
2018-08-22,6210.96,6210.96,6106.13,6132.34,0
2018-08-23,6132.34,6171.65,6106.13,6145.44,0
2018-08-24,6158.54,6224.06,6027.51,6158.54,0
2018-08-27,6210.96,6328.89,6171.65,6263.37,0
2018-08-28,6302.68,6355.09,6237.16,6263.37,0
2018-08-29,6263.37,6276.47,6197.85,6224.06,0
2018-08-30,6210.96,6328.89,6197.85,6315.78,0
2018-08-31,6341.99,6394.4,6210.96,6210.96,0
2018-09-04,6184.75,6224.06,6053.72,6053.72,0
2018-09-05,6027.51,6079.92,5922.68,5961.99,0
2018-09-06,5961.99,6014.41,5857.17,5883.37,0
2018-09-07,5883.37,5988.2,5870.27,5988.2,0
2018-09-10,5988.2,6001.3,5909.58,5935.79,0
2018-09-11,5935.79,6027.51,5922.68,6027.51,0
2018-09-12,6053.72,6079.92,5961.99,5961.99,0
2018-09-13,6001.3,6053.72,5961.99,5975.1,0
2018-09-14,5975.1,6001.3,5870.27,5922.68,0
2018-09-17,5896.48,5922.68,5765.44,5791.65,0
2018-09-18,5713.03,5804.75,5686.82,5791.65,0
2018-09-19,5791.65,5909.58,5791.65,5870.27,0
2018-09-20,5870.27,5948.89,5857.17,5922.68,0
2018-09-21,5948.89,6040.61,5909.58,6014.41,0
2018-09-24,6053.72,6132.34,6053.72,6079.92,0
2018-09-25,6079.92,6106.13,6001.3,6001.3,0
2018-09-26,5988.2,6093.03,5975.1,6027.51,0
2018-09-27,6053.72,6053.72,6001.3,6027.51,0
2018-09-28,6027.51,6132.34,6014.41,6053.72,0
2018-10-01,6053.72,6132.34,6014.41,6053.72,0
2018-10-02,6053.72,6066.82,5988.2,6001.3,0
2018-10-03,6014.41,6053.72,6001.3,6053.72,0
2018-10-04,6093.03,6368.2,6079.92,6289.58,0
2018-10-05,6289.58,6355.09,6210.96,6210.96,0
2018-10-08,6184.75,6250.27,6158.54,6224.06,0
2018-10-09,6224.06,6237.16,6040.61,6040.61,0
2018-10-10,6001.3,6014.41,5883.37,5961.99,0
2018-10-11,5765.44,5817.86,5568.9,5568.9,0
2018-10-12,5503.38,5752.34,5503.38,5713.03,0
2018-10-15,5739.24,5739.24,5582.0,5582.0,0
2018-10-16,5582.0,5739.24,5582.0,5699.93,0
2018-10-17,5765.44,5791.65,5647.51,5673.72,0
2018-10-18,5673.72,5673.72,5542.69,5542.69,0
2018-10-19,5450.97,5595.1,5424.76,5503.38,0
2018-10-22,5647.51,5686.82,5529.59,5529.59,0
2018-10-23,5529.59,5660.62,5464.07,5608.21,0
2018-10-24,5608.21,5660.62,5516.48,5516.48,0
2018-10-25,5346.14,5516.48,5333.04,5503.38,0
2018-10-26,5555.79,5621.31,5477.17,5516.48,0
2018-10-29,5503.38,5582.0,5490.28,5568.9,0
2018-10-30,5568.9,5686.82,5542.69,5595.1,0
2018-10-31,5686.82,5739.24,5634.41,5739.24,0
2018-11-01,5713.03,5739.24,5634.41,5634.41,0
2018-11-02,5686.82,5804.75,5647.51,5713.03,0
2018-11-05,5686.82,5752.34,5647.51,5726.13,0
2018-11-06,5765.44,5765.44,5634.41,5634.41,0
2018-11-07,5673.72,5673.72,5595.1,5634.41,0
2018-11-08,5713.03,5713.03,5608.21,5608.21,0
2018-11-09,5621.31,5621.31,5464.07,5477.17,0
2018-11-12,5372.35,5490.28,5372.35,5450.97,0
2018-11-13,5372.35,5424.76,5346.14,5385.45,0
2018-11-14,5385.45,5424.76,5267.52,5306.83,0
2018-11-15,5306.83,5477.17,5306.83,5359.24,0
2018-11-16,5424.76,5595.1,5424.76,5568.9,0
2018-11-19,5568.9,5595.1,5503.38,5582.0,0
2018-11-20,5516.48,5555.79,5477.17,5529.59,0
2018-11-21,5477.17,5595.1,5477.17,5595.1,0
2018-11-22,5582.0,5608.21,5542.69,5555.79,0
2018-11-23,5555.79,5555.79,5490.28,5490.28,0
2018-11-26,5490.28,5490.28,5450.97,5450.97,0
2018-11-27,5490.28,5503.38,5385.45,5411.66,0
2018-11-28,5424.76,5464.07,5398.55,5464.07,0
2018-11-29,5464.07,5529.59,5450.97,5477.17,0
2018-11-30,5450.97,5752.34,5450.97,5647.51,0
2018-12-03,5673.72,5817.86,5673.72,5804.75,0
2018-12-04,5791.65,5817.86,5739.24,5765.44,0
2018-12-05,5686.82,5870.27,5647.51,5817.86,0
2018-12-06,5817.86,5922.68,5778.55,5896.48,0
2018-12-07,5909.58,6001.3,5896.48,5896.48,0
2018-12-10,5844.06,5883.37,5752.34,5791.65,0
2018-12-11,5804.75,5844.06,5739.24,5830.96,0
2018-12-12,5830.96,5909.58,5830.96,5896.48,0
2018-12-13,5922.68,5935.79,5817.86,5817.86,0
2018-12-14,5791.65,5804.75,5686.82,5713.03,0
2018-12-17,5660.62,5686.82,5568.9,5568.9,0
2018-12-18,5477.17,5582.0,5464.07,5582.0,0
2018-12-19,5582.0,5582.0,5477.17,5542.69,0
2018-12-20,5516.48,5568.9,5477.17,5490.28,0
2018-12-21,5464.07,5490.28,5411.66,5490.28,0
2018-12-24,5477.17,5516.48,5359.24,5359.24,0
2018-12-25,5202.0,5267.52,5070.97,5162.69,0
2018-12-26,5175.8,5215.11,5136.49,5136.49,0
2018-12-27,5241.31,5267.52,5123.38,5162.69,0
2018-12-28,5215.11,5215.11,5097.18,5097.18,0
2019-01-02,5110.28,5162.69,5070.97,5070.97,0
2019-01-03,5084.07,5084.07,4848.21,4848.21,0
2019-01-04,4822.01,4953.04,4730.29,4874.42,0
2019-01-07,4979.25,5044.76,4953.04,4966.14,0
2019-01-08,4979.25,5005.45,4913.73,4939.94,0
2019-01-09,4979.25,5097.18,4966.14,5070.97,0
2019-01-10,5070.97,5110.28,5044.76,5070.97,0
2019-01-11,5070.97,5097.18,5018.56,5044.76,0
2019-01-14,5018.56,5057.87,4953.04,4979.25,0
2019-01-15,4979.25,5149.59,4979.25,5110.28,0
2019-01-16,5136.49,5175.8,5070.97,5097.18,0
2019-01-17,5097.18,5241.31,5097.18,5175.8,0
2019-01-18,5202.0,5215.11,5136.49,5175.8,0
2019-01-21,5372.35,5529.59,5319.93,5503.38,0
2019-01-22,5503.38,5516.48,5398.55,5398.55,0
2019-01-23,5385.45,5450.97,5372.35,5424.76,0
2019-01-24,5437.86,5555.79,5424.76,5555.79,0
2019-01-25,5555.79,5582.0,5516.48,5542.69,0
2019-01-28,5529.59,5555.79,5490.28,5516.48,0
2019-01-29,5503.38,5595.1,5450.97,5582.0,0
2019-01-30,5582.0,5726.13,5555.79,5713.03,0
2019-01-31,5765.44,5804.75,5726.13,5739.24,0
2019-02-01,5713.03,5752.34,5686.82,5726.13,0
2019-02-11,5752.34,5791.65,5739.24,5778.55,0
2019-02-12,5804.75,5804.75,5686.82,5765.44,0
2019-02-13,5765.44,5791.65,5752.34,5765.44,0
2019-02-14,5765.44,5791.65,5752.34,5791.65,0
2019-02-15,5791.65,5804.75,5765.44,5778.55,0
2019-02-18,5791.65,5817.86,5778.55,5791.65,0
2019-02-19,5791.65,5791.65,5739.24,5752.34,0
2019-02-20,5713.03,5778.55,5713.03,5778.55,0
2019-02-21,5765.44,5791.65,5752.34,5791.65,0
2019-02-22,5791.65,6001.3,5765.44,5896.48,0
2019-02-25,5922.68,5975.1,5883.37,5883.37,0
2019-02-26,5883.37,5883.37,5778.55,5778.55,0
2019-02-27,5778.55,5817.86,5765.44,5778.55,0
2019-02-28,5765.44,5778.55,5634.41,5634.41,0
2019-03-01,5673.72,5726.13,5647.51,5713.03,0
2019-03-04,5713.03,5804.75,5699.93,5804.75,0
2019-03-05,5778.55,5870.27,5778.55,5804.75,0
2019-03-06,5804.75,5844.06,5765.44,5804.75,0
2019-03-07,5804.75,5844.06,5791.65,5817.86,0
2019-03-08,5765.44,5791.65,5713.03,5726.13,0
2019-03-11,5752.34,5752.34,5699.93,5713.03,0
2019-03-12,5752.34,5922.68,5686.82,5909.58,0
2019-03-13,5922.68,5975.1,5896.48,5922.68,0
2019-03-14,5948.89,5975.1,5896.48,5909.58,0
2019-03-15,5896.48,5948.89,5857.17,5896.48,0
2019-03-18,5922.68,5975.1,5896.48,5961.99,0
2019-03-19,5988.2,6040.61,5922.68,5935.79,0
2019-03-20,5961.99,6014.41,5896.48,6014.41,0
2019-03-21,6053.72,6106.13,5975.1,5975.1,0
2019-03-22,6014.41,6053.72,5961.99,6001.3,0
2019-03-25,5870.27,5909.58,5778.55,5804.75,0
2019-03-26,5844.06,5896.48,5804.75,5804.75,0
2019-03-27,5817.86,5922.68,5817.86,5870.27,0
2019-03-28,5844.06,5896.48,5844.06,5870.27,0
2019-03-29,5883.37,5909.58,5857.17,5870.27,0
2019-04-01,5883.37,5909.58,5844.06,5870.27,0
2019-04-02,5909.58,5922.68,5857.17,5883.37,0
2019-04-03,5857.17,5909.58,5857.17,5896.48,0
2019-04-04,5922.68,5961.99,5909.58,5935.79,0
2019-04-05,6016.61,6030.07,5962.77,5962.77,0
2019-04-08,5962.77,6016.61,5935.85,6016.61,0
2019-04-09,6030.07,6043.53,5949.31,5989.69,0
2019-04-10,5935.85,5976.23,5895.47,5908.93,0
2019-04-11,5908.93,5935.85,5882.01,5922.39,0
2019-04-12,5949.31,5949.31,5882.01,5895.47,0
2019-04-16,5747.41,5841.63,5747.41,5787.79,0
2019-04-17,5828.17,5855.09,5787.79,5787.79,0
2019-04-18,5787.79,5882.01,5760.87,5801.25,0
2019-04-19,5814.71,5841.63,5774.33,5814.71,0
2019-04-22,5828.17,5828.17,5693.57,5760.87,0
2019-04-23,5733.95,5774.33,5707.03,5733.95,0
2019-04-24,5747.41,5787.79,5733.95,5787.79,0
2019-04-25,5787.79,5814.71,5760.87,5787.79,0
2019-04-26,5787.79,5868.55,5760.87,5868.55,0
2019-05-02,5882.01,5949.31,5868.55,5895.47,0
2019-05-03,5895.47,5962.77,5841.63,5949.31,0
2019-05-06,5855.09,5868.55,5747.41,5787.79,0
2019-05-07,5828.17,5841.63,5774.33,5774.33,0
2019-05-08,5680.11,5774.33,5680.11,5733.95,0
2019-05-09,5733.95,5774.33,5599.35,5653.19,0
2019-05-10,5653.19,5707.03,5599.35,5626.27,0
2019-05-13,5639.73,5747.41,5612.81,5720.49,0
2019-05-14,5653.19,5733.95,5653.19,5733.95,0
2019-05-15,5720.49,5814.71,5720.49,5774.33,0
2019-05-16,5787.79,5787.79,5733.95,5733.95,0
2019-05-17,5733.95,5760.87,5680.11,5707.03,0
2019-05-20,5666.65,5747.41,5666.65,5693.57,0
2019-05-21,5707.03,5760.87,5693.57,5733.95,0
2019-05-22,5733.95,5882.01,5720.49,5801.25,0
2019-05-23,5787.79,5855.09,5787.79,5828.17,0
2019-05-24,5828.17,5841.63,5747.41,5747.41,0
2019-05-27,5747.41,5760.87,5720.49,5733.95,0
2019-05-28,5733.95,5760.87,5707.03,5747.41,0
2019-05-29,5747.41,5747.41,5693.57,5707.03,0
2019-05-30,5680.11,5747.41,5680.11,5693.57,0
2019-05-31,5680.11,5707.03,5612.81,5612.81,0
2019-06-03,5572.43,5599.35,5478.21,5478.21,0
2019-06-04,5505.13,5518.59,5464.75,5478.21,0
2019-06-05,5518.59,5545.51,5451.29,5451.29,0
2019-06-06,5451.29,5518.59,5410.91,5437.83,0
2019-06-07,5478.21,5532.05,5478.21,5532.05,0
2019-06-10,5599.35,5612.81,5518.59,5545.51,0
2019-06-11,5545.51,5585.89,5545.51,5572.43,0
2019-06-12,5558.97,5585.89,5545.51,5545.51,0
2019-06-13,5518.59,5558.97,5491.67,5545.51,0
2019-06-14,5545.51,5639.73,5532.05,5572.43,0
2019-06-17,5599.35,5612.81,5558.97,5572.43,0
2019-06-18,5572.43,5585.89,5545.51,5545.51,0
2019-06-19,5572.43,5599.35,5545.51,5558.97,0
2019-06-20,5558.97,5733.95,5558.97,5733.95,0
2019-06-21,5733.95,5774.33,5707.03,5733.95,0
2019-06-24,5733.95,5747.41,5707.03,5733.95,0
2019-06-25,5720.49,5733.95,5666.65,5680.11,0
2019-06-26,5666.65,5707.03,5612.81,5612.81,0
2019-06-27,5612.81,5653.19,5545.51,5545.51,0
2019-06-28,5572.43,5626.27,5491.67,5626.27,0
2019-07-01,5653.19,5707.03,5639.73,5693.57,0
2019-07-02,5693.57,5733.95,5653.19,5693.57,0
2019-07-03,5680.11,5693.57,5626.27,5653.19,0
2019-07-04,5693.57,5733.95,5666.65,5693.57,0
2019-07-05,5707.03,5760.87,5707.03,5733.95,0
2019-07-08,5720.49,5760.87,5653.19,5680.11,0
2019-07-09,5680.11,5720.49,5653.19,5707.03,0
2019-07-10,5733.95,5774.33,5680.11,5680.11,0
2019-07-11,5707.03,5774.33,5680.11,5760.87,0
2019-07-12,5774.33,5855.09,5747.41,5747.41,0
2019-07-15,5774.33,5787.79,5720.49,5774.33,0
2019-07-16,5801.25,5908.93,5801.25,5855.09,0
2019-07-17,5868.55,5976.23,5841.63,5949.31,0
2019-07-18,5895.47,5976.23,5895.47,5976.23,0
2019-07-19,6030.07,6043.53,5976.23,5976.23,0
2019-07-22,6003.15,6083.91,5962.77,5976.23,0
2019-07-23,6003.15,6124.29,5962.77,6110.83,0
2019-07-24,6137.75,6191.59,6083.91,6083.91,0
2019-07-25,6056.99,6137.75,6016.61,6030.07,0
2019-07-26,6030.07,6043.53,5976.23,6016.61,0
2019-07-29,6030.07,6056.99,6003.15,6043.53,0
2019-07-30,6043.53,6083.91,5882.01,5882.01,0
2019-07-31,5882.01,5976.23,5868.55,5976.23,0
2019-08-01,5949.31,5962.77,5895.47,5922.39,0
2019-08-02,5828.17,5949.31,5828.17,5908.93,0
2019-08-05,5895.47,5908.93,5828.17,5868.55,0
2019-08-06,5787.79,5814.71,5733.95,5747.41,0
2019-08-07,5760.87,5801.25,5720.49,5733.95,0
2019-08-08,5774.33,5855.09,5733.95,5814.71,0
2019-08-09,5841.63,5855.09,5774.33,5774.33,0
2019-08-12,5814.71,5908.93,5787.79,5895.47,0
2019-08-13,5868.55,6003.15,5841.63,5976.23,0
2019-08-14,6056.99,6083.91,6003.15,6003.15,0
2019-08-15,5922.39,6003.15,5882.01,6003.15,0
2019-08-16,6003.15,6083.91,5989.69,6030.07,0
2019-08-19,6043.53,6083.91,5935.85,5935.85,0
2019-08-20,5949.31,6016.61,5935.85,5962.77,0
2019-08-21,6003.15,6110.83,5976.23,6056.99,0
2019-08-22,6110.83,6164.67,6070.45,6070.45,0
2019-08-23,6110.83,6137.75,6056.99,6097.37,0
2019-08-26,6043.53,6272.35,6016.61,6272.35,0
2019-08-27,6326.19,6393.49,6231.97,6272.35,0
2019-08-28,6272.35,6299.27,6205.05,6285.81,0
2019-08-29,6299.27,6312.73,6191.59,6285.81,0
2019-08-30,6285.81,6312.73,6218.51,6218.51,0
2019-09-03,6231.97,6299.27,6137.75,6137.75,0
2019-09-04,6110.83,6191.59,6097.37,6191.59,0
2019-09-05,6205.05,6218.51,6083.91,6083.91,0
2019-09-06,6083.91,6110.83,6056.99,6083.91,0
2019-09-09,6110.83,6124.29,6070.45,6083.91,0
2019-09-10,6083.91,6164.67,6070.45,6070.45,0
2019-09-11,6097.37,6110.83,6070.45,6097.37,0
2019-09-12,6110.83,6218.51,6110.83,6218.51,0
2019-09-13,6218.51,6326.19,6178.13,6272.35,0
